target,st_spectype,st_teff,ra,dec,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_exptime,wavelength_region,filters,target_classification,t_obs_release,instrument_name,project,distance
K2-48,,4728,176.1233077,3.2723812,2,GALEX,2.42677E+18,MISDR1_12966_0514,176.4338526,3.051521489,53103.48854,1554.15,UV,NUV,,55275.05247,GALEX,MIS,0
K2-36,K2 V,4924,169.4490102,3.8665038,2,GALEX,2.93044E+18,MISWZN11_12632_0315,169.2956378,4.452514892,54948.95384,1798.8,UV,NUV,,55992.25589,GALEX,MIS,0
K2-36,K2 V,4924,169.4490102,3.8665038,2,GALEX,2.93044E+18,MISWZN11_12632_0315,169.2956378,4.452514892,54948.95384,1619.7,UV,FUV,,55992.25589,GALEX,MIS,0
HD 190007,,4610,300.6956339,3.3266992,2,GALEX,4.46384E+18,MISGCSS1_31348_0242,300.6619297,3.059457505,55788.11895,1688,UV,NUV,,55993.1544,GALEX,MIS,0
HD 2952,K0 III,4844,8.2938367,54.8948177,2,GALEX,6.37194E+18,AIS_29_1_42,8.315653455,54.31991383,55873.69792,106,UV,NUV,,56189.06377,GALEX,AIS,0
HD 59686 A,K2 III,4658,112.9518629,17.0857195,2,GALEX,6.37806E+18,AIS_203_1_40,112.6373397,16.84096833,53765.50183,159,UV,NUV,,55378.016,GALEX,AIS,0
HD 59686 A,K2 III,4658,112.9518629,17.0857195,2,GALEX,6.37806E+18,AIS_203_1_40,112.6373397,16.84096833,53765.50183,159,UV,FUV,,55378.016,GALEX,AIS,0
HD 190007,,4610,300.6956339,3.3266992,2,GALEX,6.3794E+18,AIS_241_1_45,300.6683629,3.049179975,53187.6815,487,UV,NUV,,55379.91897,GALEX,AIS,0
HD 190007,,4610,300.6956339,3.3266992,2,GALEX,6.3794E+18,AIS_241_1_45,300.6683629,3.049179975,53187.6815,235,UV,FUV,,55379.91897,GALEX,AIS,0
HATS-72,,4656.1,339.0258401,-17.0003046,2,GALEX,6.37999E+18,AIS_258_1_20,339.0355107,-17.1650881,55845.62834,93,UV,NUV,,56189.36225,GALEX,AIS,0
Kepler-787,,4894,291.6924773,38.5729105,2,GALEX,3.72937E+18,MISKEP_08733_0015,291.5603981,38.94579835,55776.07289,1149,UV,NUV,,55992.21536,GALEX,MIS,0
WASP-29,,4800,357.8791976,-39.9071215,2,GALEX,4.49618E+18,MISGCSS1_41098_0395,357.5191626,-40.23398234,55900.38463,1133.05,UV,NUV,,55993.23926,GALEX,MIS,0
Kepler-1446,,4854,289.4240357,46.7260823,2,GALEX,6.37123E+18,AIS_9_1_43,289.4059142,46.72077773,55814.27091,120,UV,NUV,,56189.00791,GALEX,AIS,0
BD+48 738,K0 III,4414,40.7102869,49.5869395,2,GALEX,6.37285E+18,AIS_55_1_63,40.22946213,49.14271798,55884.5059,104,UV,NUV,,56188.98439,GALEX,AIS,0
K2-36,K2 V,4924,169.4490102,3.8665038,2,GALEX,2.84494E+18,MISDR2_12671_0835,169.7825822,3.672476135,55271.50089,1646.2,UV,NUV,,55992.0803,GALEX,MIS,0
Kepler-547,,4882,286.1185888,44.3452063,2,GALEX,3.73039E+18,MISKEP_10745_0014,286.6627014,44.00161912,55774.49779,652.5,UV,NUV,,55992.22919,GALEX,MIS,0
HD 5583,,4830,14.486946,34.9853306,2,GALEX,6.37239E+18,AIS_42_1_46,14.47073443,35.51548686,54046.74598,109,UV,NUV,,55362.88927,GALEX,AIS,0
HD 5583,,4830,14.486946,34.9853306,2,GALEX,6.37239E+18,AIS_42_1_46,14.47073443,35.51548686,54046.74598,109,UV,FUV,,55362.88927,GALEX,AIS,0
ome Ser,G8 III,4770,237.5732422,2.196304,2,GALEX,6.38281E+18,AIS_338_1_37,237.061998,2.43464052,54262.65081,104,UV,NUV,,55478.06163,GALEX,AIS,0
ome Ser,G8 III,4770,237.5732422,2.196304,2,GALEX,6.38281E+18,AIS_338_1_37,237.061998,2.43464052,54262.65081,104,UV,FUV,,55478.06163,GALEX,AIS,0
HIP 90988,K1 III,4883,278.3892816,-50.211692,2,GALEX,6.38397E+18,AIS_371_1_39,278.5627194,-50.50297683,53949.50729,240,UV,NUV,,55434.67494,GALEX,AIS,0
HIP 90988,K1 III,4883,278.3892816,-50.211692,2,GALEX,6.38397E+18,AIS_371_1_39,278.5627194,-50.50297683,53949.50729,240,UV,FUV,,55434.67494,GALEX,AIS,0
Kepler-1110,,4660,291.8080645,38.6226615,2,GALEX,3.72937E+18,MISKEP_08733_0015,291.5603981,38.94579835,55776.07289,1149,UV,NUV,,55992.21536,GALEX,MIS,0
Kepler-383,,4710,291.3426078,38.3631616,2,GALEX,3.72937E+18,MISKEP_08733_0015,291.5603981,38.94579835,55776.07289,1149,UV,NUV,,55992.21536,GALEX,MIS,0
Kepler-861,,4931.85,292.3539624,46.2262465,2,GALEX,6.37123E+18,AIS_9_1_49,292.1782831,46.39957183,55814.27455,112,UV,NUV,,56189.0086,GALEX,AIS,0
Kepler-659,,4870,287.6081777,47.5096893,2,GALEX,6.37123E+18,AIS_9_1_81,287.9856803,47.2964786,53984.63422,204,UV,NUV,,55355.91973,GALEX,AIS,0
Kepler-659,,4870,287.6081777,47.5096893,2,GALEX,6.37123E+18,AIS_9_1_81,287.9856803,47.2964786,53984.63422,204,UV,FUV,,55355.91973,GALEX,AIS,0
ups Leo,G9 III,4836,174.2372188,-0.8235643,2,GALEX,6.38207E+18,AIS_317_1_37,173.8118836,-1.179794391,53066.64747,103,UV,NUV,,55420.91441,GALEX,AIS,0
K2-254,,4629,185.5507926,-4.7172908,2,GALEX,6.3826E+18,AIS_332_1_83,185.2287375,-4.47253826,53103.56525,206,UV,NUV,,55480.77318,GALEX,AIS,0
K2-254,,4629,185.5507926,-4.7172908,2,GALEX,6.3826E+18,AIS_332_1_83,185.2287375,-4.47253826,53103.56525,206,UV,FUV,,55480.77318,GALEX,AIS,0
HIP 107773,K1 III,4945,327.5005089,-64.7126993,2,GALEX,6.3839E+18,AIS_369_1_5,326.4189134,-64.4533823,52856.62039,341,UV,NUV,,55393.83383,GALEX,AIS,0
HIP 107773,K1 III,4945,327.5005089,-64.7126993,2,GALEX,6.3839E+18,AIS_369_1_5,326.4189134,-64.4533823,52856.62039,335,UV,FUV,,55393.83383,GALEX,AIS,0
K2-136,,4359,67.4128615,22.8825674,2,GALEX,6.37686E+18,AIS_169_1_63,67.0202807,23.1569349,55925.85766,77.15,UV,NUV,,56189.15178,GALEX,AIS,0
HD 86950,K1 III,4805,150.4066612,-17.3330699,2,GALEX,6.3821E+18,AIS_318_1_90,150.7119479,-16.79526091,53801.46185,217,UV,NUV,,55420.00022,GALEX,AIS,0
HD 86950,K1 III,4805,150.4066612,-17.3330699,2,GALEX,6.3821E+18,AIS_318_1_90,150.7119479,-16.79526091,53801.46185,217,UV,FUV,,55420.00022,GALEX,AIS,0
HD 86950,K1 III,4805,150.4066612,-17.3330699,2,GALEX,6.38228E+18,AIS_323_1_5,150.2014671,-17.68325983,53800.83023,211,UV,NUV,,55392.99789,GALEX,AIS,0
HD 86950,K1 III,4805,150.4066612,-17.3330699,2,GALEX,6.38228E+18,AIS_323_1_5,150.2014671,-17.68325983,53800.83024,210,UV,FUV,,55392.99789,GALEX,AIS,0
TYC 1422-614-1,,4806,154.2777769,19.5584068,2,GALEX,6.38263E+18,AIS_333_1_30,154.7901316,19.94118169,55961.37486,112,UV,NUV,,56189.54758,GALEX,AIS,0
Kepler-659,,4870,287.6081777,47.5096893,2,GALEX,3.19024E+18,GI5_055007_KEPLER_06B,288.1746967,47.68601623,54963.19168,4991.6,UV,NUV,,55986.23002,GALEX,GII,0
Kepler-659,,4870,287.6081777,47.5096893,2,GALEX,3.19024E+18,GI5_055007_KEPLER_06B,288.1746967,47.68601623,54963.19168,1309.05,UV,FUV,,55986.23002,GALEX,GII,0
mu Leo,K2 III,4538.2,148.1898673,26.0067142,2,GALEX,3.8504E+18,MISGCSN3_11907_0214,148.1687112,25.89505159,55271.56936,1646.1,UV,NUV,,55992.86772,GALEX,MIS,0
Kepler-566,,4766,291.5544735,47.8144362,2,GALEX,6.37123E+18,AIS_9_1_34,290.8948237,47.90650028,53984.63753,207,UV,NUV,,55355.92146,GALEX,AIS,0
Kepler-566,,4766,291.5544735,47.8144362,2,GALEX,6.37123E+18,AIS_9_1_34,290.8948237,47.90650028,53984.63753,207,UV,FUV,,55355.92146,GALEX,AIS,0
Kepler-1461,,4821,285.8305091,43.198377,2,GALEX,6.37137E+18,AIS_13_1_17,285.3963746,43.3857355,55721.85615,128,UV,NUV,,56189.16075,GALEX,AIS,0
HD 72490,,4934,128.4028287,13.5507189,2,GALEX,6.37781E+18,AIS_196_1_20,127.8309927,13.70995738,53781.73326,219,UV,NUV,,55420.95512,GALEX,AIS,0
HD 72490,,4934,128.4028287,13.5507189,2,GALEX,6.37781E+18,AIS_196_1_20,127.8309927,13.70995738,53781.73326,219,UV,FUV,,55420.95512,GALEX,AIS,0
HD 72490,,4934,128.4028287,13.5507189,2,GALEX,6.37781E+18,AIS_196_1_30,128.8068314,13.50230518,53781.73161,215.05,UV,NUV,,55420.95383,GALEX,AIS,0
HD 72490,,4934,128.4028287,13.5507189,2,GALEX,6.37781E+18,AIS_196_1_30,128.8068314,13.50230518,53781.73161,215.05,UV,FUV,,55420.95383,GALEX,AIS,0
WASP-69,,4700,315.0259661,-5.094857,2,GALEX,6.37954E+18,AIS_245_1_42,314.9553767,-5.306276551,53987.64755,202,UV,NUV,,55384.13781,GALEX,AIS,0
WASP-69,,4700,315.0259661,-5.094857,2,GALEX,6.37954E+18,AIS_245_1_42,314.9553767,-5.306276551,53987.64755,202,UV,FUV,,55384.13781,GALEX,AIS,0
HD 4917,,4802,12.7762624,-12.9276648,2,GALEX,6.38045E+18,AIS_271_1_42,12.75713864,-12.91665084,53265.27453,112,UV,NUV,,55361.6956,GALEX,AIS,0
Kepler-1782,,4867,280.926162,44.0878036,2,GALEX,6.37137E+18,AIS_13_1_20,281.3934146,44.13678237,53985.12019,106,UV,NUV,,55350.38506,GALEX,AIS,0
Kepler-174,,4724,287.4389454,43.8320052,2,GALEX,3.15382E+18,GI4_056003_KEPLER_12,287.8947964,43.50164907,54608.37675,5458.45,UV,FUV,,55310.17481,GALEX,GII,0
Kepler-1754,,4723,295.4570818,50.0771838,2,GALEX,3.15418E+18,GI4_056013_KEPLER_04,295.7395667,49.6082191,54605.70587,6719.1,UV,NUV,,55310.17802,GALEX,GII,0
Kepler-1754,,4723,295.4570818,50.0771838,2,GALEX,3.15418E+18,GI4_056013_KEPLER_04,295.7395667,49.6082191,54605.70587,6719.1,UV,FUV,,55310.17802,GALEX,GII,0
Kepler-174,,4724,287.4389454,43.8320052,2,GALEX,3.73039E+18,MISKEP_10745_0014,286.6627014,44.00161912,55774.49779,652.5,UV,NUV,,55992.22919,GALEX,MIS,0
Kepler-1874,,4701,286.3718158,43.692081,2,GALEX,3.73039E+18,MISKEP_10745_0014,286.6627014,44.00161912,55774.49779,652.5,UV,NUV,,55992.22919,GALEX,MIS,0
HD 63454,,4812,114.8406393,-78.2791464,2,GALEX,6.3859E+18,AIS_426_1_17,117.2622666,-78.60309277,54167.46793,264,UV,FUV,,55368.75366,GALEX,AIS,0
TOI-1259 A,,4699,282.1001665,79.2564761,2,GALEX,6.46538E+18,MISGCSN4_09575_0046_css35118,283.1701301,78.97585682,55162.4314,984.7,UV,NUV,,56222.84834,GALEX,MIS,0
Kepler-1697,,4681.53,287.663331,43.4713782,2,GALEX,3.15382E+18,GI4_056003_KEPLER_12,287.8947964,43.50164907,54608.37675,5458.45,UV,NUV,,55310.17481,GALEX,GII,0
Kepler-1697,,4681.53,287.663331,43.4713782,2,GALEX,3.15382E+18,GI4_056003_KEPLER_12,287.8947964,43.50164907,54608.37675,5458.45,UV,FUV,,55310.17481,GALEX,GII,0
Kepler-928,,4775,289.920676,41.5427758,2,GALEX,3.72898E+18,MISKEP_08570_0015,289.2313807,41.22210969,55746.92174,267.1,UV,NUV,,55992.21133,GALEX,MIS,0
HD 81688,,4753,142.1665753,45.6009241,2,GALEX,6.37377E+18,AIS_81_1_96,142.5857898,45.80707779,53022.19196,119.05,UV,NUV,,55375.77248,GALEX,AIS,0
HD 81688,,4753,142.1665753,45.6009241,2,GALEX,6.37377E+18,AIS_81_1_96,142.5857898,45.80707779,53022.19196,119.05,UV,FUV,,55375.77248,GALEX,AIS,0
K2-136,,4359,67.4128615,22.8825674,2,GALEX,6.37686E+18,AIS_169_1_73,67.91849571,22.83011449,54089.42081,123,UV,NUV,,55417.70109,GALEX,AIS,0
K2-136,,4359,67.4128615,22.8825674,2,GALEX,6.37686E+18,AIS_169_1_73,67.91849571,22.83011449,54089.42081,123,UV,FUV,,55417.70109,GALEX,AIS,0
Kepler-1465,,4774,289.8194222,51.9048541,2,GALEX,2.56646E+18,KEPLER_08000_0010,289.6046819,52.08927794,55729.31706,2487.1,UV,NUV,,55957.03453,GALEX,DIS,0
Kepler-1059,,4855,289.2202147,41.7064385,2,GALEX,3.72898E+18,MISKEP_08570_0015,289.2313807,41.22210969,55746.92174,267.1,UV,NUV,,55992.21133,GALEX,MIS,0
Kepler-1136,,4478,284.1078441,44.2458047,2,GALEX,3.73046E+18,MISKEP_10747_0014,284.0041452,44.56332302,55773.05981,538.5,UV,NUV,,55992.22887,GALEX,MIS,0
Kepler-1577,,4934,292.9552704,47.5730433,2,GALEX,6.37123E+18,AIS_9_1_40,293.701181,47.58868468,55814.27988,120,UV,NUV,,56189.00692,GALEX,AIS,0
Kepler-1136,,4478,284.1078441,44.2458047,2,GALEX,6.37137E+18,AIS_13_1_13,284.0175305,44.55607735,53933.41869,144,UV,NUV,,55350.38012,GALEX,AIS,0
Kepler-1136,,4478,284.1078441,44.2458047,2,GALEX,6.37137E+18,AIS_13_1_13,284.0175305,44.55607735,53933.41869,144,UV,FUV,,55350.38012,GALEX,AIS,0
8 UMi,K0,4847.4,224.201685,74.9009379,2,GALEX,6.37169E+18,AIS_22_1_3,223.2814855,74.89363459,54098.92807,217,UV,NUV,,55361.74818,GALEX,AIS,0
8 UMi,K0,4847.4,224.201685,74.9009379,2,GALEX,6.37169E+18,AIS_22_1_3,223.2814855,74.89363459,54149.12297,105,UV,FUV,,55361.74818,GALEX,AIS,0
K2-119,,4525,132.0098683,16.9017663,2,GALEX,6.37781E+18,AIS_196_1_36,131.9117629,16.46952673,54138.10189,108,UV,NUV,,55421.05721,GALEX,AIS,0
K2-119,,4525,132.0098683,16.9017663,2,GALEX,6.37781E+18,AIS_196_1_36,131.9117629,16.46952673,54138.10189,108,UV,FUV,,55421.05721,GALEX,AIS,0
K2-48,,4728,176.1233077,3.2723812,2,GALEX,2.42677E+18,MISDR1_12966_0514,176.4338526,3.051521489,53103.48854,1554.15,UV,FUV,,55275.05247,GALEX,MIS,0
Kepler-1206,,4877,295.9383737,49.7911337,2,GALEX,6.37123E+18,AIS_9_1_23,295.4168841,49.72688729,53935.67053,234,UV,NUV,,55355.91269,GALEX,AIS,0
Kepler-1206,,4877,295.9383737,49.7911337,2,GALEX,6.37123E+18,AIS_9_1_23,295.4168841,49.72688729,53935.67053,234,UV,FUV,,55355.91269,GALEX,AIS,0
HD 10975,K0 III,4840,27.1628025,37.9527542,2,GALEX,6.37296E+18,AIS_58_1_53,26.60357966,38.16983917,55833.84679,96,UV,NUV,,56189.06744,GALEX,AIS,0
4 UMa,K1 III,4415,130.0528099,64.3280504,2,GALEX,6.37352E+18,AIS_74_1_72,130.5036118,64.66569623,54095.15735,96,UV,NUV,,55413.8111,GALEX,AIS,0
4 UMa,K1 III,4415,130.0528099,64.3280504,2,GALEX,6.37352E+18,AIS_74_1_72,130.5036118,64.66569623,54095.15735,96,UV,FUV,,55413.8111,GALEX,AIS,0
NGTS-6,,4669,75.795382,-30.3994612,2,GALEX,6.38161E+18,AIS_304_1_45,76.1043802,-30.68216276,53760.50668,157,UV,NUV,,55413.88069,GALEX,AIS,0
NGTS-6,,4669,75.795382,-30.3994612,2,GALEX,6.38161E+18,AIS_304_1_45,76.1043802,-30.68216276,53760.50668,157,UV,FUV,,55413.88069,GALEX,AIS,0
K2-156,,4460,182.699673,-6.2943552,2,GALEX,6.3826E+18,AIS_332_1_75,183.1700865,-6.155881699,54184.67148,136,UV,NUV,,55480.79189,GALEX,AIS,0
K2-156,,4460,182.699673,-6.2943552,2,GALEX,6.3826E+18,AIS_332_1_75,183.1700865,-6.155881699,54184.67148,136,UV,FUV,,55480.79189,GALEX,AIS,0
HD 102329,,4745,176.6941567,3.4742143,2,GALEX,2.42677E+18,MISDR1_12966_0514,176.4338526,3.051521489,53103.48854,1554.15,UV,NUV,,55275.05247,GALEX,MIS,0
HD 102329,,4745,176.6941567,3.4742143,2,GALEX,2.42677E+18,MISDR1_12966_0514,176.4338526,3.051521489,53103.48854,1554.15,UV,FUV,,55275.05247,GALEX,MIS,0
Kepler-892,,4797,283.1296399,43.8880983,2,GALEX,2.56628E+18,KEPLER_10798_0014,282.7648899,43.89382958,55733.6287,1567,UV,NUV,,55957.03679,GALEX,DIS,0
Kepler-1512,,4623,289.2744976,44.4704056,2,GALEX,3.72849E+18,MISKEP_08364_0010,289.3521305,44.909277,55777.30505,712.5,UV,NUV,,55992.2064,GALEX,MIS,0
Kepler-102,,4812,281.4824731,47.2078263,2,GALEX,3.73025E+18,MISKEP_10652_0009,281.0364939,46.95684106,55732.4656,867.55,UV,NUV,,55992.22476,GALEX,MIS,0
Kepler-892,,4797,283.1296399,43.8880983,2,GALEX,6.37137E+18,AIS_13_1_19,282.7393817,43.84929396,53985.12183,107,UV,NUV,,55350.38543,GALEX,AIS,0
Kepler-892,,4797,283.1296399,43.8880983,2,GALEX,6.37137E+18,AIS_13_1_19,282.7393817,43.84929396,53985.12183,107,UV,FUV,,55350.38543,GALEX,AIS,0
K2-199,,4491,208.9014508,-6.1360833,2,GALEX,6.37922E+18,AIS_236_1_75,208.8859205,-5.534950259,53112.46708,112,UV,NUV,,55266.06622,GALEX,AIS,0
K2-199,,4491,208.9014508,-6.1360833,2,GALEX,6.37922E+18,AIS_236_1_75,208.8859205,-5.534950259,53112.46708,112,UV,FUV,,55266.06622,GALEX,AIS,0
eps CrB,K2 III,4406,239.3965057,26.8776171,2,GALEX,6.38791E+18,AIS_483_1_79,239.1048133,27.22912783,53509.44897,308.05,UV,NUV,,55417.9999,GALEX,AIS,0
eps CrB,K2 III,4406,239.3965057,26.8776171,2,GALEX,6.38791E+18,AIS_483_1_79,239.1048133,27.22912783,54201.51432,93.05,UV,FUV,,55417.9999,GALEX,AIS,0
Kepler-1157,,4487,283.1209268,43.5255701,2,GALEX,2.56628E+18,KEPLER_10798_0014,282.7648899,43.89382958,55733.6287,1567,UV,NUV,,55957.03679,GALEX,DIS,0
Kepler-866,,4832,290.1222112,43.085407,2,GALEX,3.72863E+18,MISKEP_08465_0010,289.2690972,43.09593986,55738.28233,1083.25,UV,NUV,,55992.20872,GALEX,MIS,0
Kepler-1136,,4478,284.1078441,44.2458047,2,GALEX,3.73057E+18,MISKEP_10797_0014,284.081623,43.62754249,55773.5386,666.45,UV,NUV,,55992.22941,GALEX,MIS,0
Kepler-1465,,4774,289.8194222,51.9048541,2,GALEX,6.37123E+18,AIS_9_1_3,289.6155596,52.06613009,55814.21205,109,UV,NUV,,56188.99278,GALEX,AIS,0
Kepler-1956,,4391,294.6208506,49.894219,2,GALEX,6.37123E+18,AIS_9_1_23,295.4168841,49.72688729,53935.67053,234,UV,NUV,,55355.91269,GALEX,AIS,0
Kepler-1956,,4391,294.6208506,49.894219,2,GALEX,6.37123E+18,AIS_9_1_23,295.4168841,49.72688729,53935.67053,234,UV,FUV,,55355.91269,GALEX,AIS,0
Kepler-1157,,4487,283.1209268,43.5255701,2,GALEX,6.37137E+18,AIS_13_1_19,282.7393817,43.84929396,53985.12183,107,UV,NUV,,55350.38543,GALEX,AIS,0
Kepler-1157,,4487,283.1209268,43.5255701,2,GALEX,6.37137E+18,AIS_13_1_19,282.7393817,43.84929396,53985.12183,107,UV,FUV,,55350.38543,GALEX,AIS,0
Kepler-1136,,4478,284.1078441,44.2458047,2,GALEX,6.45531E+18,KEPLER_10747_0014_css33453,283.9900622,44.56291395,55048.43096,1094.55,UV,NUV,,56209.92065,GALEX,DIS,0
HIP 105854,K2 III,4780,321.5962275,-37.8294782,2,GALEX,6.38362E+18,AIS_361_1_74,321.6896878,-37.77177587,54006.95345,198.1,UV,FUV,,55352.69211,GALEX,AIS,0
GJ 143,K4.5,4640,51.7501882,-63.500166,2,GALEX,6.38513E+18,AIS_404_1_42,50.85301661,-63.11152391,55858.43032,93,UV,NUV,,56189.71611,GALEX,AIS,0
Kepler-1359,,4817,289.538818,41.8928154,2,GALEX,3.72881E+18,MISKEP_08517_0014,289.2616901,42.17144825,55739.44578,1957.05,UV,NUV,,55992.21,GALEX,MIS,0
kap CrB,,4871,237.8080012,35.6558818,2,GALEX,6.37493E+18,AIS_114_1_51,237.1827051,35.632286,53140.49402,266.05,UV,NUV,,55417.96178,GALEX,AIS,0
kap CrB,,4871,237.8080012,35.6558818,2,GALEX,6.37493E+18,AIS_114_1_51,237.1827051,35.632286,53140.49402,266.05,UV,FUV,,55417.96178,GALEX,AIS,0
K2-385,,4844,12.6140752,5.8712567,2,GALEX,6.38024E+18,AIS_265_1_25,12.32776664,5.430826499,54035.57971,216,UV,NUV,,55384.90015,GALEX,AIS,0
Kepler-94,,4780,281.1947316,47.4972606,2,GALEX,6.45524E+18,KEPLER_10605_0009_css33466,280.8997101,47.88778311,55049.32122,1026.6,UV,NUV,,56209.92023,GALEX,DIS,0
Kepler-1697,,4681.53,287.663331,43.4713782,2,GALEX,3.72958E+18,MISKEP_09469_0010,287.9753473,43.72612722,55774.9772,1303.9,UV,NUV,,55992.21649,GALEX,MIS,0
91 Aqr,K0 III,4665,348.9745031,-9.0878076,2,GALEX,6.37665E+18,AIS_163_1_26,348.8057494,-8.713795594,55847.47157,179,UV,NUV,,56188.87715,GALEX,AIS,0
K2-85,,4427,59.464829,18.4649505,2,GALEX,6.37697E+18,AIS_172_1_14,59.11253104,18.55213664,53697.78,112,UV,NUV,,55371.97611,GALEX,AIS,0
K2-85,,4427,59.464829,18.4649505,2,GALEX,6.37697E+18,AIS_172_1_14,59.11253104,18.55213664,53697.78,112,UV,FUV,,55371.97611,GALEX,AIS,0
Kepler-842,,4668,292.3285976,49.6535171,2,GALEX,3.72772E+18,MISKEP_08127_0010,292.5200264,50.05605859,55726.51059,1879.55,UV,NUV,,55992.20095,GALEX,MIS,0
Kepler-240,,4921,291.1587635,40.7502108,2,GALEX,3.72912E+18,MISKEP_08622_0015,291.633963,40.80029156,55745.96635,127,UV,NUV,,55992.21218,GALEX,MIS,0
Kepler-1324,,4827,291.1849503,40.3112023,2,GALEX,3.72912E+18,MISKEP_08622_0015,291.633963,40.80029156,55745.96635,127,UV,NUV,,55992.21218,GALEX,MIS,0
Kepler-742,,4743,283.8659676,46.7896522,2,GALEX,3.73011E+18,MISKEP_10603_0009,283.737549,47.32395386,55735.13426,1369.85,UV,NUV,,55992.22494,GALEX,MIS,0
mu Leo,K2 III,4538.2,148.1898673,26.0067142,2,GALEX,6.37841E+18,AIS_213_1_55,148.1617035,25.89605555,53798.91303,108,UV,NUV,,55359.99855,GALEX,AIS,0
mu Leo,K2 III,4538.2,148.1898673,26.0067142,2,GALEX,6.37841E+18,AIS_213_1_55,148.1617035,25.89605555,53798.91303,108,UV,FUV,,55359.99855,GALEX,AIS,0
Kepler-742,,4743,283.8659676,46.7896522,2,GALEX,6.45521E+18,KEPLER_10603_0009_css33473,283.8097989,47.29362981,55049.80558,753.4,UV,NUV,,56209.91985,GALEX,DIS,0
Kepler-742,,4743,283.8659676,46.7896522,2,GALEX,6.45528E+18,KEPLER_10650_0009_css33487,283.8654405,46.40055812,55050.76198,822.5,UV,NUV,,56209.92081,GALEX,DIS,0
K2-255,,4676,189.9128532,-3.3705631,2,GALEX,2.41481E+18,MISDR1_13892_0335,190.023725,-3.718585592,53109.58388,1664.3,UV,NUV,,55274.94384,GALEX,MIS,0
K2-255,,4676,189.9128532,-3.3705631,2,GALEX,2.41481E+18,MISDR1_13892_0335,190.023725,-3.718585592,53109.58388,1664.3,UV,FUV,,55274.94384,GALEX,MIS,0
11 Com,G8 III,4742,185.1787793,17.7932516,2,GALEX,3.22933E+18,GI6_012047_HRS104,184.8560043,17.50733261,55304.36228,1688,UV,NUV,,55986.90116,GALEX,GII,0
Kepler-845,,4911,290.9576363,49.2037262,2,GALEX,3.72782E+18,MISKEP_08173_0010,290.9371486,48.83334884,55728.83791,2150.45,UV,NUV,,55992.20325,GALEX,MIS,0
BD-13 2130,,4545,114.2884692,-13.9066703,2,GALEX,6.38172E+18,AIS_307_1_66,114.8915646,-13.93136021,55920.4559,182,UV,NUV,,56189.83986,GALEX,AIS,0
Kepler-845,,4911,290.9576363,49.2037262,2,GALEX,6.455E+18,KEPLER_08173_0010_css33043,290.9672433,48.87069754,55020.36362,830.4,UV,NUV,,56209.91723,GALEX,DIS,0
Kepler-1848,,4847,299.3814921,45.5920846,2,GALEX,6.37158E+18,AIS_19_1_40,299.8681946,45.10175053,55809.61453,112,UV,NUV,,56189.29131,GALEX,AIS,0
HD 25723,K1 III,4766,61.0947182,-12.7922241,2,GALEX,6.3775E+18,AIS_187_1_76,61.27150472,-13.09840142,52973.96688,112,UV,NUV,,55392.88551,GALEX,AIS,0
HD 25723,K1 III,4766,61.0947182,-12.7922241,2,GALEX,6.3775E+18,AIS_187_1_76,61.27150472,-13.09840142,52973.96688,112,UV,FUV,,55392.88551,GALEX,AIS,0
K2-209,,4720,14.6903464,1.382807,2,GALEX,6.38024E+18,AIS_265_1_59,14.61139692,1.780494113,54056.67052,201.05,UV,NUV,,55384.90937,GALEX,AIS,0
K2-209,,4720,14.6903464,1.382807,2,GALEX,6.38024E+18,AIS_265_1_59,14.61139692,1.780494113,54056.67052,201.05,UV,FUV,,55384.90937,GALEX,AIS,0
HD 4917,,4802,12.7762624,-12.9276648,2,GALEX,6.38045E+18,AIS_271_1_42,12.75713864,-12.91665084,53265.27453,112,UV,FUV,,55361.6956,GALEX,AIS,0
K2-141,,4599,350.9170464,-1.1891827,2,GALEX,2.59935E+18,PS_DEEP2_MOS06,351.4754941,-1.434032956,54703.207,9856.8,UV,NUV,,55342.11815,GALEX,DIS,0
K2-141,,4599,350.9170464,-1.1891827,2,GALEX,2.59935E+18,PS_DEEP2_MOS06,351.4754941,-1.434032956,54703.207,2590.1,UV,FUV,,55342.11815,GALEX,DIS,0
14 And,K0 III,4813,352.82415,39.2358367,2,GALEX,3.22419E+18,GI6_004002_V455_And,353.5031784,39.36555663,55434.44745,6691.1,UV,NUV,,55986.26829,GALEX,GII,0
HD 128311,,4931.94,219.0032292,9.7454368,2,GALEX,3.23292E+18,GI6_013029_AOHI1435148p094541,218.8153894,9.748550094,55327.71225,1631.15,UV,NUV,,55986.91434,GALEX,GII,0
Kepler-808,,4536.81,291.5941514,48.4454907,2,GALEX,3.72782E+18,MISKEP_08173_0010,290.9371486,48.83334884,55728.83791,2150.45,UV,NUV,,55992.20325,GALEX,MIS,0
Kepler-661,,4392,283.7107463,47.8631748,2,GALEX,6.3712E+18,AIS_8_1_55,283.7257422,47.32363668,53982.31618,172,UV,NUV,,55355.91678,GALEX,AIS,0
Kepler-661,,4392,283.7107463,47.8631748,2,GALEX,6.3712E+18,AIS_8_1_55,283.7257422,47.32363668,53982.31618,172,UV,FUV,,55355.91678,GALEX,AIS,0
